Timestamp	Rule	Class	NumRules	NumVars	Acc	AUC	CONF	Cov	FPR	G-Mean	GR	GR_Pct	Jacc	SuppDiff	Supp	TNR	TPR	WRAcc	WRAcc_Norm	ExecTime_ms
13.000000	------	------	2.000000	6.500000	0.508000	0.507156	0.477273	0.008800	0.000894	0.087118	8.507965	0.500000	0.015184	0.014313	0.008400	0.999106	0.015206	0.003539	0.507156	225.000000
14.000000	------	------	2.000000	2.500000	0.510200	0.511108	0.730000	0.017000	0.007107	0.159911	6.126731	1.000000	0.029154	0.022216	0.013600	0.992893	0.029324	0.005486	0.511108	242.000000
15.000000	------	------	11.000000	2.818182	0.534291	0.508538	0.586360	0.113818	0.105999	0.269041	2.152562	0.818182	0.096058	0.017077	0.056218	0.894001	0.123075	0.004237	0.508538	235.000000
16.000000	------	------	8.000000	3.375000	0.487750	0.510642	0.658568	0.082150	0.070980	0.260258	2.563164	0.875000	0.083010	0.021283	0.049350	0.929020	0.092263	0.005289	0.510642	233.000000
17.000000	------	------	2.000000	2.500000	0.526200	0.520029	0.618114	0.075000	0.053235	0.246758	1.637432	1.000000	0.086421	0.040059	0.050600	0.946765	0.093294	0.009927	0.520029	221.000000
18.000000	------	------	3.000000	5.333333	0.492133	0.501816	0.496812	0.011467	0.009530	0.099778	1.169437	0.333333	0.013008	0.003631	0.006933	0.990470	0.013161	0.000904	0.501816	229.000000
19.000000	------	------	11.000000	2.454545	0.501055	0.509235	0.598669	0.100618	0.090793	0.241285	INFINITY	0.727273	0.089944	0.018470	0.057564	0.909207	0.109263	0.004601	0.509235	222.000000
20.000000	------	------	5.000000	2.600000	0.517920	0.512142	0.626987	0.033440	0.022398	0.197085	12.573137	0.600000	0.045368	0.024285	0.022080	0.977602	0.046683	0.006040	0.512142	227.000000
21.000000	------	------	2.000000	2.500000	0.510400	0.509878	0.825246	0.017200	0.007207	0.161794	5.743530	1.000000	0.026760	0.019757	0.013800	0.992793	0.026964	0.004906	0.509878	231.000000
22.000000	------	------	5.000000	2.200000	0.526160	0.515715	0.545326	0.184400	0.169961	0.324795	1.435855	0.800000	0.148215	0.031429	0.092080	0.830039	0.201391	0.007796	0.515715	233.000000
23.000000	------	------	2.000000	4.000000	0.499800	0.499892	0.533333	0.002600	0.002679	0.048566	1.256217	0.500000	0.002455	-0.000215	0.001200	0.997321	0.002464	-0.000054	0.499892	225.000000
24.000000	------	------	9.000000	4.111111	0.521156	0.510232	0.664969	0.137911	0.128365	0.277233	INFINITY	0.888889	0.112878	0.020465	0.068756	0.871635	0.148830	0.005085	0.510232	232.000000
25.000000	------	------	2.000000	2.500000	0.509200	0.509901	0.803571	0.016000	0.006466	0.158997	4.268466	1.000000	0.026038	0.019803	0.012600	0.993534	0.026269	0.004882	0.509901	223.000000
26.000000	------	------	9.000000	4.000000	0.496089	0.507590	0.545134	0.035911	0.028117	0.163036	2.224365	0.555556	0.040957	0.015179	0.022933	0.971883	0.043297	0.003769	0.507590	236.000000
27.000000	------	------	2.000000	2.500000	0.507000	0.507890	0.691239	0.012200	0.005055	0.127336	3.407935	1.000000	0.020680	0.015780	0.009600	0.994945	0.020836	0.003909	0.507890	228.000000
28.000000	------	------	8.000000	3.750000	0.513650	0.505859	0.636751	0.024450	0.018903	0.161040	INFINITY	0.875000	0.029657	0.011718	0.014700	0.981097	0.030620	0.002915	0.505859	238.000000
29.000000	------	------	2.000000	3.000000	0.505000	0.505280	0.810000	0.007000	0.002046	0.106650	7.762408	1.000000	0.012583	0.010560	0.006000	0.997954	0.012606	0.002622	0.505280	232.000000
30.000000	------	------	5.000000	4.600000	0.493360	0.510947	0.577532	0.051440	0.039714	0.207518	1.414385	0.800000	0.058008	0.021893	0.032960	0.960286	0.061607	0.005446	0.510947	231.000000
31.000000	------	------	8.000000	2.625000	0.487600	0.506074	0.561227	0.137800	0.131257	0.298877	1.169962	0.625000	0.122116	0.012149	0.077250	0.868743	0.143405	0.003019	0.506074	253.000000
32.000000	------	------	4.000000	2.500000	0.492200	0.509497	0.681452	0.044400	0.034198	0.215403	INFINITY	1.000000	0.051124	0.018994	0.028500	0.965802	0.053193	0.004717	0.509497	228.000000
33.000000	------	------	2.000000	5.500000	0.500800	0.500058	0.661538	0.019600	0.019983	0.139200	5.437941	0.500000	0.019679	0.000116	0.010200	0.980017	0.020098	0.000029	0.500058	223.000000
34.000000	------	------	6.000000	2.666667	0.474867	0.504796	0.688348	0.021533	0.016556	0.143316	2.189028	1.000000	0.025415	0.009593	0.013933	0.983444	0.026149	0.002377	0.504796	224.000000
35.000000	------	------	2.000000	3.000000	0.499000	0.499273	0.407500	0.006600	0.007355	0.072191	0.717402	0.000000	0.005839	-0.001455	0.002800	0.992645	0.005900	-0.000361	0.499273	228.000000
36.000000	------	------	8.000000	2.500000	0.514500	0.502740	0.541569	0.129600	0.126982	0.264688	1.775450	0.625000	0.098004	0.005479	0.060650	0.873018	0.132461	0.001358	0.502740	231.000000
37.000000	------	------	4.000000	4.500000	0.485300	0.504593	0.767587	0.019700	0.014834	0.145337	INFINITY	0.750000	0.023588	0.009185	0.012900	0.985166	0.024019	0.002280	0.504593	229.000000
38.000000	------	------	4.000000	2.750000	0.519300	0.504307	0.603759	0.019700	0.015567	0.145623	1.798539	1.000000	0.023624	0.008614	0.011600	0.984433	0.024181	0.002145	0.504307	225.000000
39.000000	------	------	2.000000	7.000000	0.510600	0.511482	0.774138	0.012600	0.001981	0.132619	11.334813	1.000000	0.024881	0.022964	0.011600	0.998019	0.024945	0.005707	0.511482	231.000000
40.000000	------	------	5.000000	6.400000	0.509120	0.499193	0.464286	0.008160	0.008888	0.077585	0.941648	0.400000	0.007135	-0.001614	0.003360	0.991112	0.007274	-0.000399	0.499193	221.000000
41.000000	------	------	2.000000	3.000000	0.522800	0.520332	0.683624	0.039200	0.017211	0.212564	2.686709	1.000000	0.056695	0.040664	0.031000	0.982789	0.057874	0.010086	0.520332	227.000000
42.000000	------	------	2.000000	6.500000	0.503200	0.502988	0.589744	0.006400	0.003210	0.085009	2.741495	0.500000	0.009158	0.005977	0.004800	0.996790	0.009186	0.001490	0.502988	236.000000
43.000000	------	------	11.000000	2.545455	0.517636	0.514376	0.565337	0.125018	0.111186	0.305975	1.386620	0.818182	0.113645	0.028752	0.067673	0.888814	0.139938	0.007167	0.514376	237.000000
44.000000	------	------	2.000000	10.000000	0.501200	0.501252	0.575000	0.005200	0.004040	0.077609	1.936925	0.500000	0.006521	0.002504	0.003200	0.995960	0.006544	0.000625	0.501252	224.000000
45.000000	------	------	2.000000	3.000000	0.501000	0.501781	0.560676	0.023000	0.021151	0.152123	1.311633	1.000000	0.024022	0.003562	0.012000	0.978849	0.024713	0.000886	0.501781	216.000000
46.000000	------	------	5.000000	2.600000	0.535840	0.516111	0.570954	0.103840	0.089418	0.291695	1.850161	0.600000	0.103459	0.032222	0.054960	0.910582	0.121640	0.007976	0.516111	228.000000
47.000000	------	------	9.000000	2.555556	0.496622	0.512882	0.636729	0.143200	0.129496	0.305818	INFINITY	0.777778	0.126911	0.025765	0.082667	0.870504	0.155261	0.006413	0.512882	225.000000
48.000000	------	------	2.000000	4.500000	0.513400	0.512902	1.000000	0.013400	0.000000	0.143398	INFINITY	1.000000	0.025803	0.025803	0.013400	1.000000	0.025803	0.006436	0.512902	225.000000
49.000000	------	------	2.000000	3.000000	0.528200	0.532688	0.874286	0.045800	0.015257	0.269992	INFINITY	1.000000	0.078161	0.065377	0.037000	0.984743	0.080633	0.015959	0.532688	229.000000
50.000000	------	------	3.000000	5.000000	0.502000	0.513710	0.686873	0.052800	0.037710	0.205765	INFINITY	0.666667	0.060857	0.027421	0.035733	0.962290	0.065131	0.006787	0.513710	225.000000
51.000000	------	------	2.000000	3.000000	0.507000	0.506541	0.562500	0.009800	0.002604	0.101997	INFINITY	0.500000	0.015683	0.013081	0.008400	0.997396	0.015686	0.003252	0.506541	233.000000
52.000000	------	------	2.000000	3.500000	0.511200	0.510549	0.794118	0.014000	0.002529	0.145056	INFINITY	1.000000	0.023600	0.021099	0.012600	0.997471	0.023628	0.005214	0.510549	230.000000
53.000000	------	------	10.000000	2.500000	0.528400	0.508652	0.524552	0.173440	0.165144	0.324608	INFINITY	0.800000	0.133810	0.017304	0.083800	0.834856	0.182448	0.004294	0.508652	236.000000
54.000000	------	------	2.000000	3.500000	0.511000	0.510641	0.916667	0.011800	0.000758	0.140342	INFINITY	1.000000	0.022033	0.021283	0.011400	0.999242	0.022040	0.005304	0.510641	229.000000
55.000000	------	------	2.000000	3.000000	0.522400	0.516187	0.585667	0.078800	0.061251	0.248961	1.426912	1.000000	0.085887	0.032374	0.050600	0.938749	0.093625	0.008026	0.516187	231.000000
56.000000	------	------	2.000000	12.000000	0.503800	0.503920	0.696429	0.009800	0.005945	0.116532	2.301220	1.000000	0.013696	0.007839	0.006800	0.994055	0.013784	0.001950	0.503920	228.000000
57.000000	------	------	8.000000	2.500000	0.526800	0.503858	0.479756	0.058000	0.054424	0.209793	1.065149	0.500000	0.056262	0.007715	0.029050	0.945576	0.062139	0.001919	0.503858	220.000000
58.000000	------	------	5.000000	6.400000	0.522960	0.504202	0.669503	0.010320	0.006248	0.111240	2.706229	0.800000	0.014511	0.008404	0.007040	0.993752	0.014652	0.002092	0.504202	230.000000
59.000000	------	------	2.000000	2.500000	0.514400	0.514263	0.937500	0.016000	0.001513	0.172244	INFINITY	1.000000	0.029999	0.028526	0.015200	0.998487	0.030039	0.007108	0.514263	219.000000
60.000000	------	------	8.000000	2.375000	0.500750	0.510977	0.667311	0.117950	0.106553	0.274951	4.389578	0.875000	0.105119	0.021954	0.067750	0.893447	0.128507	0.005464	0.510977	233.000000
61.000000	------	------	3.000000	5.000000	0.491067	0.503775	0.627778	0.007200	0.003752	0.094759	INFINITY	0.666667	0.011283	0.007551	0.005467	0.996248	0.011303	0.001877	0.503775	234.000000
62.000000	------	------	9.000000	2.666667	0.483689	0.506107	0.574648	0.046622	0.040271	0.201454	1.240591	0.888889	0.049359	0.012215	0.027289	0.959729	0.052486	0.003042	0.506107	237.000000
63.000000	------	------	10.000000	3.200000	0.532360	0.508332	0.514622	0.131640	0.124052	0.286101	1.276302	0.900000	0.108897	0.016663	0.064080	0.875948	0.140715	0.004132	0.508332	231.000000
64.000000	------	------	2.000000	7.000000	0.508000	0.507714	0.700000	0.009200	0.001152	0.109133	INFINITY	0.500000	0.016578	0.015428	0.008600	0.998848	0.016580	0.003850	0.507714	224.000000
65.000000	------	------	12.000000	2.500000	0.518567	0.505705	0.582892	0.122100	0.116501	0.265673	INFINITY	0.833333	0.100043	0.011410	0.061333	0.883499	0.127911	0.002847	0.505705	226.000000
66.000000	------	------	2.000000	2.500000	0.509000	0.508613	0.717391	0.014200	0.004762	0.140470	INFINITY	0.500000	0.021938	0.017226	0.011600	0.995238	0.021988	0.004270	0.508613	229.000000
67.000000	------	------	2.000000	2.500000	0.510800	0.510516	0.757576	0.017200	0.005848	0.159330	INFINITY	1.000000	0.026776	0.021032	0.014000	0.994152	0.026880	0.005211	0.510516	233.000000
68.000000	------	------	2.000000	6.000000	0.501000	0.500580	0.470238	0.006200	0.005545	0.070486	0.948246	0.500000	0.006654	0.001160	0.003600	0.994455	0.006705	0.000288	0.500580	236.000000
69.000000	------	------	6.000000	2.666667	0.485200	0.508474	0.661442	0.038667	0.029938	0.205257	2.341830	0.833333	0.045388	0.016949	0.024733	0.970062	0.046886	0.004212	0.508474	227.000000
70.000000	------	------	8.000000	4.000000	0.530400	0.502015	0.547074	0.043200	0.041199	0.181844	1.671464	0.750000	0.041365	0.004030	0.020900	0.958801	0.045229	0.001000	0.502015	225.000000
71.000000	------	------	8.000000	3.125000	0.483950	0.507327	0.587013	0.052550	0.044755	0.210013	1.404962	0.500000	0.055895	0.014654	0.031750	0.955245	0.059409	0.003644	0.507327	223.000000
72.000000	------	------	2.000000	6.000000	0.503400	0.503186	0.709596	0.006200	0.002787	0.092043	3.381709	1.000000	0.009136	0.006372	0.004800	0.997213	0.009159	0.001579	0.503186	228.000000
73.000000	------	------	2.000000	3.000000	0.507000	0.506750	0.813447	0.009800	0.002714	0.124435	7.791924	1.000000	0.016176	0.013499	0.008400	0.997286	0.016213	0.003348	0.506750	230.000000
74.000000	------	------	2.000000	12.500000	0.500800	0.501012	0.594203	0.006400	0.005394	0.084079	1.495016	1.000000	0.007363	0.002023	0.003600	0.994606	0.007417	0.000503	0.501012	234.000000
75.000000	------	------	11.000000	3.363636	0.485055	0.504102	0.556349	0.147164	0.142831	0.268842	1.245114	0.727273	0.116922	0.008204	0.080836	0.857169	0.151035	0.002040	0.504102	227.000000
76.000000	------	------	3.000000	2.666667	0.513333	0.504524	0.635057	0.028800	0.023917	0.177390	INFINITY	0.333333	0.032007	0.009049	0.016133	0.976083	0.032966	0.002254	0.504524	220.000000
77.000000	------	------	5.000000	2.800000	0.533040	0.510281	0.515459	0.035520	0.025779	0.180039	1.503549	0.800000	0.044524	0.020563	0.022640	0.974221	0.046341	0.005110	0.510281	228.000000
78.000000	------	------	13.000000	2.923077	0.513046	0.509655	0.534000	0.196800	0.187633	0.317807	1.211204	0.769231	0.151271	0.019310	0.103231	0.812367	0.206943	0.004790	0.509655	229.000000
79.000000	------	------	2.000000	3.500000	0.503400	0.503271	0.849265	0.005000	0.001680	0.089835	6.117136	1.000000	0.008208	0.006542	0.004200	0.998320	0.008222	0.001624	0.503271	229.000000
80.000000	------	------	2.000000	3.500000	0.506000	0.505135	0.566667	0.015600	0.009718	0.129047	1.914356	0.500000	0.019812	0.010270	0.010800	0.990282	0.019989	0.002536	0.505135	238.000000
81.000000	------	------	2.000000	2.500000	0.504200	0.506414	0.611347	0.041400	0.035206	0.196869	1.627256	1.000000	0.045179	0.012828	0.022800	0.964794	0.048035	0.003191	0.506414	241.000000
82.000000	------	------	2.000000	6.500000	0.509200	0.508347	0.541667	0.013600	0.003971	0.115454	INFINITY	0.500000	0.020661	0.016694	0.011400	0.996029	0.020665	0.004125	0.508347	232.000000
83.000000	------	------	2.000000	3.500000	0.519600	0.519666	0.990196	0.020000	0.000381	0.199158	INFINITY	1.000000	0.039696	0.039333	0.019800	0.999619	0.039714	0.009810	0.519666	228.000000
84.000000	------	------	2.000000	3.500000	0.518000	0.518212	0.968750	0.019200	0.001083	0.193421	INFINITY	1.000000	0.037454	0.036425	0.018600	0.998917	0.037508	0.009000	0.518212	227.000000
85.000000	------	------	7.000000	3.857143	0.525200	0.511487	0.585131	0.027314	0.016032	0.172195	INFINITY	0.714286	0.038000	0.022974	0.018971	0.983968	0.039006	0.005734	0.511487	234.000000
86.000000	------	------	2.000000	6.500000	0.508800	0.508663	0.842105	0.011200	0.002302	0.136242	INFINITY	1.000000	0.019601	0.017326	0.010000	0.997698	0.019628	0.004324	0.508663	229.000000
87.000000	------	------	3.000000	5.333333	0.509200	0.516718	0.692329	0.053600	0.035789	0.209864	INFINITY	0.666667	0.064491	0.033436	0.036800	0.964211	0.069225	0.008324	0.516718	225.000000
88.000000	------	------	2.000000	3.000000	0.519600	0.520321	0.873626	0.028800	0.008531	0.219581	INFINITY	1.000000	0.048595	0.040641	0.024200	0.991469	0.049173	0.010098	0.520321	228.000000
89.000000	------	------	3.000000	2.666667	0.520400	0.505292	0.641138	0.021600	0.016352	0.157700	2.012851	1.000000	0.026308	0.010584	0.013067	0.983648	0.026936	0.002622	0.505292	225.000000
90.000000	------	------	2.000000	3.000000	0.504400	0.504609	0.856522	0.005600	0.001182	0.094128	7.647688	1.000000	0.010385	0.009219	0.005000	0.998818	0.010401	0.002298	0.504609	231.000000
91.000000	------	------	2.000000	4.500000	0.499600	0.500190	0.700000	0.012800	0.012406	0.108837	INFINITY	0.500000	0.012527	0.000379	0.006200	0.987594	0.012785	0.000094	0.500190	223.000000
92.000000	------	------	10.000000	3.500000	0.533600	0.508951	0.513867	0.185840	0.177514	0.328764	INFINITY	0.700000	0.140542	0.017901	0.087000	0.822486	0.195416	0.004418	0.508951	237.000000
93.000000	------	------	4.000000	5.250000	0.491500	0.516205	0.763292	0.039100	0.021176	0.215394	INFINITY	1.000000	0.052344	0.032410	0.029600	0.978824	0.053586	0.007997	0.516205	224.000000
94.000000	------	------	2.000000	3.500000	0.510200	0.509964	0.852941	0.012200	0.001908	0.141749	INFINITY	1.000000	0.021815	0.019928	0.011200	0.998092	0.021836	0.004970	0.509964	223.000000
95.000000	------	------	6.000000	2.166667	0.528400	0.519440	0.669419	0.129333	0.110386	0.336164	INFINITY	0.833333	0.127569	0.038881	0.071800	0.889614	0.149267	0.009703	0.519440	226.000000
96.000000	------	------	2.000000	2.500000	0.515000	0.514930	0.855556	0.020200	0.004724	0.184834	INFINITY	1.000000	0.034421	0.029860	0.017600	0.995276	0.034584	0.007389	0.514930	231.000000
97.000000	------	------	10.000000	2.600000	0.532800	0.513178	0.567646	0.156000	0.143514	0.291865	INFINITY	0.700000	0.123872	0.026355	0.078560	0.856486	0.169869	0.006548	0.513178	230.000000
98.000000	------	------	2.000000	3.000000	0.514400	0.514263	0.862500	0.018800	0.004023	0.179047	INFINITY	1.000000	0.032426	0.028526	0.016600	0.995977	0.032549	0.007069	0.514263	230.000000
99.000000	------	------	4.000000	4.000000	0.524000	0.504238	0.734375	0.006400	0.001855	0.082369	INFINITY	0.750000	0.010318	0.008476	0.005400	0.998145	0.010330	0.002106	0.504238	226.000000
100.000000	------	------	3.000000	3.000000	0.524000	0.510415	0.838710	0.021600	0.011046	0.174627	INFINITY	1.000000	0.031345	0.020830	0.015600	0.988954	0.031876	0.005169	0.510415	232.000000
101.000000	------	------	2.000000	2.500000	0.515400	0.515513	0.916667	0.018600	0.002996	0.184169	INFINITY	1.000000	0.033904	0.031025	0.017000	0.997004	0.034021	0.007720	0.515513	226.000000
102.000000	------	------	2.000000	7.500000	0.509200	0.509093	0.767857	0.014400	0.005012	0.147644	INFINITY	1.000000	0.023130	0.018185	0.011800	0.994988	0.023197	0.004540	0.509093	246.000000
103.000000	------	------	2.000000	7.000000	0.509800	0.509451	0.789474	0.013000	0.002978	0.141143	INFINITY	1.000000	0.021847	0.018901	0.011400	0.997022	0.021880	0.004699	0.509451	253.000000
104.000000	------	------	2.000000	3.000000	0.515400	0.514928	0.892857	0.017800	0.002203	0.175182	INFINITY	1.000000	0.032009	0.029857	0.016600	0.997797	0.032060	0.007404	0.514928	227.000000
105.000000	------	------	2.000000	3.000000	0.511400	0.510912	0.861111	0.013400	0.001827	0.148113	INFINITY	1.000000	0.023626	0.021824	0.012400	0.998173	0.023651	0.005407	0.510912	253.000000
106.000000	------	------	2.000000	8.000000	0.507200	0.506828	0.727273	0.009600	0.002222	0.115672	INFINITY	0.500000	0.015866	0.013655	0.008400	0.997778	0.015878	0.003392	0.506828	251.000000
107.000000	------	------	2.000000	3.000000	0.513400	0.512875	0.928571	0.014600	0.001081	0.160330	INFINITY	1.000000	0.026810	0.025750	0.014000	0.998919	0.026832	0.006360	0.512875	228.000000
108.000000	------	------	2.000000	3.000000	0.507200	0.506415	0.714286	0.009600	0.002437	0.109368	5.721795	1.000000	0.015233	0.012830	0.008400	0.997563	0.015266	0.003159	0.506415	239.000000
109.000000	------	------	2.000000	3.500000	0.506800	0.506466	0.782570	0.014800	0.008379	0.144196	6.175542	1.000000	0.021119	0.012933	0.010800	0.991621	0.021312	0.003223	0.506466	268.000000
110.000000	------	------	2.000000	3.500000	0.506400	0.506564	0.846561	0.009600	0.003006	0.126691	10.043737	1.000000	0.016075	0.013128	0.008000	0.996994	0.016134	0.003255	0.506564	255.000000
111.000000	------	------	2.000000	6.500000	0.504600	0.503771	0.617347	0.010600	0.006482	0.101604	1.748250	1.000000	0.013899	0.007542	0.007600	0.993518	0.014024	0.001868	0.503771	228.000000
112.000000	------	------	8.000000	2.875000	0.501350	0.507004	0.559524	0.125050	0.117942	0.251962	INFINITY	0.750000	0.103386	0.014008	0.067400	0.882058	0.131950	0.003500	0.507004	253.000000
113.000000	------	------	2.000000	4.000000	0.506200	0.506102	0.826190	0.010200	0.004252	0.127979	12.561674	1.000000	0.016397	0.012204	0.008200	0.995748	0.016457	0.003035	0.506102	229.000000
114.000000	------	------	2.000000	2.500000	0.506800	0.506611	0.682576	0.014800	0.007583	0.139802	6.226772	0.500000	0.020690	0.013223	0.010800	0.992417	0.020806	0.003282	0.506611	228.000000
115.000000	------	------	8.000000	3.625000	0.501150	0.510234	0.626925	0.128150	0.117299	0.278116	1.824581	0.875000	0.111942	0.020467	0.073550	0.882701	0.137766	0.005091	0.510234	227.000000
116.000000	------	------	9.000000	3.000000	0.502267	0.510387	0.564304	0.122356	0.111656	0.271683	1.313773	0.777778	0.108076	0.020774	0.068222	0.888344	0.132430	0.005189	0.510387	222.000000
117.000000	------	------	5.000000	3.600000	0.497760	0.508458	0.662853	0.149280	0.140275	0.260347	INFINITY	1.000000	0.120940	0.016915	0.084080	0.859725	0.157191	0.004208	0.508458	227.000000
118.000000	------	------	2.000000	4.000000	0.501800	0.501795	0.900000	0.002200	0.000374	0.062807	INFINITY	1.000000	0.003962	0.003589	0.002000	0.999626	0.003964	0.000893	0.501795	223.000000
119.000000	------	------	10.000000	2.200000	0.483640	0.506152	0.579733	0.123720	0.117089	0.268962	1.368275	0.600000	0.105136	0.012305	0.069840	0.882911	0.129394	0.003056	0.506152	223.000000
120.000000	------	------	2.000000	6.000000	0.501200	0.501253	0.641414	0.004000	0.002869	0.072215	2.140993	1.000000	0.005359	0.002505	0.002600	0.997131	0.005374	0.000620	0.501253	219.000000
121.000000	------	------	2.000000	3.500000	0.501600	0.500769	0.551971	0.016000	0.015300	0.124693	1.258112	1.000000	0.016559	0.001538	0.008800	0.984700	0.016839	0.000381	0.500769	221.000000
122.000000	------	------	2.000000	3.000000	0.499600	0.498894	0.595588	0.007600	0.008948	0.077450	2.203781	0.500000	0.006663	-0.002212	0.003600	0.991052	0.006736	-0.000546	0.498894	225.000000
123.000000	------	------	2.000000	4.000000	0.499200	0.499370	0.400000	0.006800	0.007505	0.074046	0.755061	0.500000	0.006188	-0.001260	0.003000	0.992495	0.006245	-0.000314	0.499370	223.000000
124.000000	------	------	2.000000	3.500000	0.503600	0.503376	0.814010	0.006400	0.003003	0.097620	5.971022	1.000000	0.009725	0.006752	0.005000	0.996997	0.009756	0.001675	0.503376	224.000000
125.000000	------	------	2.000000	6.500000	0.501200	0.501059	0.633333	0.004000	0.002904	0.068498	1.732062	1.000000	0.005005	0.002117	0.002600	0.997096	0.005021	0.000526	0.501059	225.000000
126.000000	------	------	2.000000	5.500000	0.503600	0.503069	0.586538	0.012400	0.009149	0.113127	1.473409	1.000000	0.015112	0.006137	0.008000	0.990851	0.015287	0.001528	0.503069	229.000000
127.000000	------	------	2.000000	3.000000	0.505400	0.505519	0.787618	0.010200	0.004552	0.124574	10.113729	1.000000	0.015512	0.011038	0.007800	0.995448	0.015590	0.002747	0.505519	222.000000
128.000000	------	------	2.000000	8.500000	0.499200	0.499359	0.250000	0.003600	0.004331	0.038942	0.588850	0.500000	0.003030	-0.001282	0.001400	0.995669	0.003049	-0.000318	0.499359	225.000000
129.000000	------	------	10.000000	2.500000	0.535720	0.512125	0.611384	0.085560	0.074342	0.220418	INFINITY	0.900000	0.077244	0.024249	0.045600	0.925658	0.098592	0.006028	0.512125	221.000000
130.000000	------	------	14.000000	2.571429	0.531857	0.509413	0.537274	0.130200	0.121465	0.299977	1.402885	0.928571	0.112246	0.018825	0.064914	0.878535	0.140290	0.004680	0.509413	228.000000
131.000000	------	------	2.000000	13.000000	0.500000	0.499905	0.500000	0.002000	0.002107	0.041915	1.012369	0.500000	0.001913	-0.000189	0.001000	0.997893	0.001918	-0.000047	0.499905	220.000000
132.000000	------	------	4.000000	4.500000	0.528300	0.512529	0.707128	0.026300	0.014631	0.166301	2.722763	1.000000	0.038205	0.025058	0.018500	0.985369	0.039689	0.006234	0.512529	218.000000
133.000000	------	------	7.000000	2.285714	0.488914	0.511777	0.615192	0.076171	0.063441	0.257978	1.585934	0.857143	0.080543	0.023554	0.046971	0.936559	0.086994	0.005850	0.511777	223.000000
134.000000	------	------	2.000000	4.500000	0.501400	0.501770	0.833333	0.003800	0.002175	0.065084	INFINITY	1.000000	0.005686	0.003539	0.002600	0.997825	0.005715	0.000875	0.501770	224.000000
135.000000	------	------	10.000000	2.900000	0.519680	0.505226	0.502345	0.201280	0.196373	0.304859	1.323125	0.500000	0.143474	0.010453	0.096080	0.803627	0.206826	0.002600	0.505226	235.000000
136.000000	------	------	3.000000	3.333333	0.488933	0.499840	0.425926	0.004000	0.004178	0.056181	0.897692	0.666667	0.003840	-0.000320	0.002000	0.995822	0.003858	-0.000080	0.499840	236.000000
137.000000	------	------	2.000000	7.500000	0.499400	0.499159	0.440741	0.007400	0.008263	0.078263	0.787067	0.000000	0.006522	-0.001681	0.003400	0.991737	0.006581	-0.000418	0.499159	225.000000
138.000000	------	------	13.000000	2.384615	0.480585	0.507537	0.617434	0.109292	0.101119	0.264658	1.573182	0.923077	0.097731	0.015073	0.063046	0.898881	0.116192	0.003741	0.507537	221.000000
